id,home_team,away_team,league_id,league_name,season,match_date,match_id_api,home_score,away_score,result,home_possession,away_possession,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_xg,away_xg,odds_home,odds_draw,odds_away,data_source,created_at,updated_at
"Y3JlbW9uZXNlX2F0YWxh","Cremonese","Atalanta",0,"Serie A","2025-2026","2025-10-25",,1,1,"D",,,,,,,,,,,,,,,,,5,4.2,1.62,"football-data.co.uk","2026-03-17T15:02:07.13893+00:00","2026-03-17T15:06:56.983264+00:00"
"dG9yaW5vX2dlbm9hXzIw","Torino","Genoa",0,"Serie A","2025-2026","2025-10-26",,2,1,"H",,,,,,,,,,,,,,,,,2.25,2.9,3.5,"football-data.co.uk","2026-03-17T15:01:56.943641+00:00","2026-03-17T15:06:56.983264+00:00"
"c2Fzc3VvbG9fcm9tYV8y","Sassuolo","Roma",0,"Serie A","2025-2026","2025-10-26",,0,1,"A",,,,,,,,,,,,,,,,,4.5,3.5,1.85,"football-data.co.uk","2026-03-17T15:02:07.13893+00:00","2026-03-17T15:06:56.983264+00:00"
"dmVyb25hX2NhZ2xpYXJp","Verona","Cagliari",0,"Serie A","2025-2026","2025-10-26",,2,2,"D",,,,,,,,,,,,,,,,,2.25,3,3.6,"football-data.co.uk","2026-03-17T15:01:57.321715+00:00","2026-03-17T15:06:56.983264+00:00"
"cGlzYV9jcmVtb25lc2Vf","Pisa","Cremonese",0,"Serie A","2025-2026","2025-11-07",,1,0,"H",,,,,,,,,,,,,,,,,2.25,3.1,3.4,"football-data.co.uk","2026-03-17T15:02:07.511723+00:00","2026-03-17T15:06:57.274208+00:00"
"YXRhbGFudGFfc2Fzc3Vv","Atalanta","Sassuolo",0,"Serie A","2025-2026","2025-11-09",,0,3,"A",,,,,,,,,,,,,,,,,1.44,4.5,7,"football-data.co.uk","2026-03-17T15:02:07.511723+00:00","2026-03-17T15:06:57.274208+00:00"
"Y3JlbW9uZXNlX3JvbWFf","Cremonese","Roma",0,"Serie A","2025-2026","2025-11-23",,1,3,"A",,,,,,,,,,,,,,,,,6,3.75,1.62,"football-data.co.uk","2026-03-17T15:02:07.511723+00:00","2026-03-17T15:06:57.274208+00:00"
"c2Fzc3VvbG9fcGlzYV8y","Sassuolo","Pisa",0,"Serie A","2025-2026","2025-11-24",,2,2,"D",,,,,,,,,,,,,,,,,2.1,3.2,3.75,"football-data.co.uk","2026-03-17T15:02:07.511723+00:00","2026-03-17T15:06:57.274208+00:00"
"Y29tb19zYXNzdW9sb18y","Como","Sassuolo",0,"Serie A","2025-2026","2025-11-28",,2,0,"H",,,,,,,,,,,,,,,,,1.73,3.6,5,"football-data.co.uk","2026-03-17T15:02:07.511723+00:00","2026-03-17T15:06:57.274208+00:00"
"Ym9sb2duYV9jcmVtb25l","Bologna","Cremonese",0,"Serie A","2025-2026","2025-12-01",,1,3,"A",,,,,,,,,,,,,,,,,1.48,4,8,"football-data.co.uk","2026-03-17T15:02:07.511723+00:00","2026-03-17T15:06:57.274208+00:00"
"c2Fzc3VvbG9fZmlvcmVu","Sassuolo","Fiorentina",0,"Serie A","2025-2026","2025-12-06",,3,1,"H",,,,,,,,,,,,,,,,,2.88,3.25,2.5,"football-data.co.uk","2026-03-17T15:02:07.511723+00:00","2026-03-17T15:06:57.274208+00:00"
"Y3JlbW9uZXNlX2xlY2Nl","Cremonese","Lecce",0,"Serie A","2025-2026","2025-12-07",,2,0,"H",,,,,,,,,,,,,,,,,2.4,3.1,3.2,"football-data.co.uk","2026-03-17T15:02:07.511723+00:00","2026-03-17T15:06:57.274208+00:00"
"dG9yaW5vX2NyZW1vbmVz","Torino","Cremonese",0,"Serie A","2025-2026","2025-12-13",,1,0,"H",,,,,,,,,,,,,,,,,1.95,3.25,4.2,"football-data.co.uk","2026-03-17T15:02:07.511723+00:00","2026-03-17T15:06:57.274208+00:00"
"bWlsYW5fc2Fzc3VvbG9f","Milan","Sassuolo",0,"Serie A","2025-2026","2025-12-14",,2,2,"D",,,,,,,,,,,,,,,,,1.42,4.33,8,"football-data.co.uk","2026-03-17T15:02:07.511723+00:00","2026-03-17T15:06:57.274208+00:00"
"atleticomadrid_juventus_2024-08-24","Atletico Madrid","Juventus",0,"Champions League","2024-2025","2024-08-24",,1,2,"A",,,,,,,,,,,,,,,1.44,2.88,3.1,3.02,3.4,"historical_generation","2026-03-18T21:37:25.85436+00:00","2026-03-18T21:37:27.881925+00:00"
"juventus_milan_2024-08-26","Juventus","Milan",0,"Champions League","2024-2025","2024-08-26",,0,1,"A",,,,,,,,,,,,,,,0.82,1.85,3.4,3.4,3.4,"historical_generation","2026-03-18T21:37:27.881925+00:00","2026-03-18T21:37:27.881925+00:00"
"milan_leverkusen_2024-08-27","Milan","Leverkusen",0,"Champions League","2024-2025","2024-08-27",,1,1,"D",,,,,,,,,,,,,,,1.03,1.19,3.4,3.31,3.4,"historical_generation","2026-03-18T21:37:27.881925+00:00","2026-03-18T21:37:27.881925+00:00"
"leverkusen_rbleipzig_2024-08-30","Leverkusen","RB Leipzig",0,"Champions League","2024-2025","2024-08-30",,0,3,"A",,,,,,,,,,,,,,,0.19,3.79,3.4,3.34,3.4,"historical_generation","2026-03-18T21:37:27.881925+00:00","2026-03-18T21:37:27.881925+00:00"
"rbleipzig_benfica_2024-09-01","RB Leipzig","Benfica",0,"Champions League","2024-2025","2024-09-01",,0,0,"D",,,,,,,,,,,,,,,0.09,0.96,3.4,3.07,3.4,"historical_generation","2026-03-18T21:37:27.881925+00:00","2026-03-18T21:37:27.881925+00:00"
"benfica_porto_2024-09-02","Benfica","Porto",0,"Champions League","2024-2025","2024-09-02",,3,0,"H",,,,,,,,,,,,,,,3.52,0.41,3.4,3.21,3.4,"historical_generation","2026-03-18T21:37:27.881925+00:00","2026-03-18T21:37:27.881925+00:00"
"porto_arsenal_2024-09-04","Porto","Arsenal",0,"Champions League","2024-2025","2024-09-04",,1,1,"D",,,,,,,,,,,,,,,1.64,1.72,3.4,3.1,2.5,"historical_generation","2026-03-18T21:37:27.881925+00:00","2026-03-18T21:37:27.881925+00:00"
"Z2Vub2FfcGlzYV8yMDIw","Genoa","Pisa",0,"Serie A","2025-2026","202026-01-03",,1,1,"D",,,,,,,,,,,,,,,,,1.9,3.1,4.75,"football-data.co.uk","2026-03-17T15:02:07.511723+00:00","2026-03-17T15:02:07.511723+00:00"
"arsenal_realmadrid_2024-09-08","Arsenal","Real Madrid",0,"Champions League","2024-2025","2024-09-08",,3,0,"H",,,,,,,,,,,,,,,3.38,0.34,2.5,3.12,2.5,"historical_generation","2026-03-18T21:37:27.881925+00:00","2026-03-18T21:37:27.881925+00:00"
"barcelona_bayernmunich_2024-09-11","Barcelona","Bayern Munich",0,"Champions League","2024-2025","2024-09-11",,0,0,"D",,,,,,,,,,,,,,,0.16,0.23,2.5,3.38,2.5,"historical_generation","2026-03-18T21:37:27.881925+00:00","2026-03-18T21:37:27.881925+00:00"
"cGlzYV9jb21vXzIwMjAy","Pisa","Como",0,"Serie A","2025-2026","202026-01-06",,0,3,"A",,,,,,,,,,,,,,,,,5.5,3.4,1.7,"football-data.co.uk","2026-03-17T15:02:07.511723+00:00","2026-03-17T15:02:07.511723+00:00"
"realmadrid_inter_2024-09-14","Real Madrid","Inter",0,"Champions League","2024-2025","2024-09-14",,0,1,"A",,,,,,,,,,,,,,,0.42,1.12,2.5,3.29,2.5,"historical_generation","2026-03-18T21:37:27.881925+00:00","2026-03-18T21:37:27.881925+00:00"
"bayernmunich_psg_2024-09-15","Bayern Munich","PSG",0,"Champions League","2024-2025","2024-09-15",,3,3,"D",,,,,,,,,,,,,,,3.03,3.47,2.5,3.08,3.1,"historical_generation","2026-03-18T21:37:27.881925+00:00","2026-03-18T21:37:27.881925+00:00"
"inter_mancity_2024-09-17","Inter","Man City",0,"Champions League","2024-2025","2024-09-17",,0,2,"A",,,,,,,,,,,,,,,0.9,2.22,2.5,3.22,3.1,"historical_generation","2026-03-18T21:37:27.881925+00:00","2026-03-18T21:37:27.881925+00:00"
"psg_liverpool_2024-09-20","PSG","Liverpool",0,"Champions League","2024-2025","2024-09-20",,1,1,"D",,,,,,,,,,,,,,,1.41,1.74,3.1,3.4,3.1,"historical_generation","2026-03-18T21:37:27.881925+00:00","2026-03-18T21:37:27.881925+00:00"
"mancity_dortmund_2024-09-23","Man City","Dortmund",0,"Champions League","2024-2025","2024-09-23",,2,1,"H",,,,,,,,,,,,,,,2.63,1.52,3.1,3.42,3.1,"historical_generation","2026-03-18T21:37:27.881925+00:00","2026-03-18T21:37:27.881925+00:00"
"liverpool_atleticomadrid_2024-09-25","Liverpool","Atletico Madrid",0,"Champions League","2024-2025","2024-09-25",,1,2,"A",,,,,,,,,,,,,,,1.75,2.93,3.1,3.06,3.1,"historical_generation","2026-03-18T21:37:27.881925+00:00","2026-03-18T21:37:27.881925+00:00"
"dortmund_juventus_2024-09-27","Dortmund","Juventus",0,"Champions League","2024-2025","2024-09-27",,1,2,"A",,,,,,,,,,,,,,,1.43,2.89,3.1,3.06,3.4,"historical_generation","2026-03-18T21:37:25.85436+00:00","2026-03-18T21:37:27.881925+00:00"
"atleticomadrid_milan_2024-10-01","Atletico Madrid","Milan",0,"Champions League","2024-2025","2024-10-01",,3,3,"D",,,,,,,,,,,,,,,3.31,3.27,3.1,3.19,3.4,"historical_generation","2026-03-18T21:37:27.881925+00:00","2026-03-18T21:37:27.881925+00:00"
"juventus_leverkusen_2024-10-02","Juventus","Leverkusen",0,"Champions League","2024-2025","2024-10-02",,2,3,"A",,,,,,,,,,,,,,,2.22,3.26,3.4,3,3.4,"historical_generation","2026-03-18T21:37:27.881925+00:00","2026-03-18T21:37:27.881925+00:00"
"aW50ZXJfcGlzYV8yMDIw","Inter","Pisa",0,"Serie A","2025-2026","202026-01-23",,6,2,"H",,,,,,,,,,,,,,,,,1.18,7.5,15,"football-data.co.uk","2026-03-17T15:02:07.878064+00:00","2026-03-17T15:02:07.878064+00:00"
"cGlzYV9taWxhbl8yMDIw","Pisa","Milan",0,"Serie A","2025-2026","202026-02-13",,1,2,"A",,,,,,,,,,,,,,,,,6.5,4.2,1.5,"football-data.co.uk","2026-03-17T15:02:07.878064+00:00","2026-03-17T15:02:07.878064+00:00"
"Y29tb19sZWNjZV8yMDIw","Como","Lecce",0,"Serie A","2025-2026","202026-02-28",,3,1,"H",,,,,,,,,,,,,,,,,1.38,4.5,9.5,"football-data.co.uk","2026-03-17T15:01:56.56286+00:00","2026-03-17T15:02:07.878064+00:00"
"bGF6aW9fY3JlbW9uZXNl","Lazio","Cremonese",0,"Serie A","2025-2026","2025-12-20",,0,0,"D",,,,,,,,,,,,,,,,,1.62,3.8,5.75,"football-data.co.uk","2026-03-17T15:02:07.511723+00:00","2026-03-17T15:06:57.274208+00:00"
"Y2FnbGlhcmlfcGlzYV8y","Cagliari","Pisa",0,"Serie A","2025-2026","2025-12-21",,2,2,"D",,,,,,,,,,,,,,,,,2.15,3.1,3.75,"football-data.co.uk","2026-03-17T15:02:07.511723+00:00","2026-03-17T15:06:57.274208+00:00"
"c2Fzc3VvbG9fdG9yaW5v","Sassuolo","Torino",0,"Serie A","2025-2026","2025-12-21",,0,1,"A",,,,,,,,,,,,,,,,,2.3,3.2,3.3,"football-data.co.uk","2026-03-17T15:02:07.511723+00:00","2026-03-17T15:06:57.274208+00:00"
"cGlzYV9qdXZlbnR1c18y","Pisa","Juventus",0,"Serie A","2025-2026","2025-12-27",,0,2,"A",,,,,,,,,,,,,,,,,7.5,4.5,1.4,"football-data.co.uk","2026-03-17T15:02:07.511723+00:00","2026-03-17T15:06:57.274208+00:00"
"Y3JlbW9uZXNlX25hcG9s","Cremonese","Napoli",0,"Serie A","2025-2026","2025-12-28",,0,2,"A",,,,,,,,,,,,,,,,,6.25,3.9,1.55,"football-data.co.uk","2026-03-17T15:02:07.511723+00:00","2026-03-17T15:06:57.274208+00:00"
"cGlzYV9hdGFsYW50YV8y","Pisa","Atalanta",0,"Serie A","2025-2026","2026-01-16",,1,1,"D",,,,,,,,,,,,,,,,,6.5,3.9,1.55,"football-data.co.uk","2026-03-17T15:02:07.878064+00:00","2026-03-17T15:06:57.547276+00:00"
"bmFwb2xpX3Nhc3N1b2xv","Napoli","Sassuolo",0,"Serie A","2025-2026","2026-01-17",,1,0,"H",,,,,,,,,,,,,,,,,1.48,4.33,7.5,"football-data.co.uk","2026-03-17T15:02:07.878064+00:00","2026-03-17T15:06:57.547276+00:00"
"Y3JlbW9uZXNlX3Zlcm9u","Cremonese","Verona",0,"Serie A","2025-2026","2026-01-19",,0,0,"D",,,,,,,,,,,,,,,,,2.63,2.9,3.1,"football-data.co.uk","2026-03-17T15:02:07.878064+00:00","2026-03-17T15:06:57.547276+00:00"
"c2Fzc3VvbG9fY3JlbW9u","Sassuolo","Cremonese",0,"Serie A","2025-2026","2026-01-25",,1,0,"H",,,,,,,,,,,,,,,,,1.91,3.4,4.2,"football-data.co.uk","2026-03-17T15:02:07.878064+00:00","2026-03-17T15:06:57.547276+00:00"
"cGlzYV9zYXNzdW9sb18y","Pisa","Sassuolo",0,"Serie A","2025-2026","2026-01-31",,1,3,"A",,,,,,,,,,,,,,,,,2.9,3.1,2.55,"football-data.co.uk","2026-03-17T15:02:07.878064+00:00","2026-03-17T15:06:57.547276+00:00"
"Y3JlbW9uZXNlX2ludGVy","Cremonese","Inter",0,"Serie A","2025-2026","2026-02-01",,0,2,"A",,,,,,,,,,,,,,,,,11,5,1.3,"football-data.co.uk","2026-03-17T15:02:07.878064+00:00","2026-03-17T15:06:57.547276+00:00"
"dmVyb25hX3Bpc2FfMjAy","Verona","Pisa",0,"Serie A","2025-2026","2026-02-06",,0,0,"D",,,,,,,,,,,,,,,,,2.55,3,3,"football-data.co.uk","2026-03-17T15:02:07.878064+00:00","2026-03-17T15:06:57.547276+00:00"
"c2Fzc3VvbG9faW50ZXJf","Sassuolo","Inter",0,"Serie A","2025-2026","2026-02-08",,0,5,"A",,,,,,,,,,,,,,,,,7.5,4.5,1.44,"football-data.co.uk","2026-03-17T15:02:07.878064+00:00","2026-03-17T15:06:57.547276+00:00"
"YXRhbGFudGFfY3JlbW9u","Atalanta","Cremonese",0,"Serie A","2025-2026","2026-02-09",,2,1,"H",,,,,,,,,,,,,,,,,1.36,5,8.5,"football-data.co.uk","2026-03-17T15:02:07.878064+00:00","2026-03-17T15:06:57.547276+00:00"
"dWRpbmVzZV9zYXNzdW9s","Udinese","Sassuolo",0,"Serie A","2025-2026","2026-02-15",,1,2,"A",,,,,,,,,,,,,,,,,2.4,3,3.3,"football-data.co.uk","2026-03-17T15:02:07.878064+00:00","2026-03-17T15:06:57.547276+00:00"
"Y3JlbW9uZXNlX2dlbm9h","Cremonese","Genoa",0,"Serie A","2025-2026","2026-02-15",,0,0,"D",,,,,,,,,,,,,,,,,3.2,3,2.45,"football-data.co.uk","2026-03-17T15:02:07.878064+00:00","2026-03-17T15:06:57.547276+00:00"
"Y2FnbGlhcmlfbGVjY2Vf","Cagliari","Lecce",0,"Serie A","2025-2026","2026-02-16",,0,2,"A",,,,,,,,,,,,,,,,,2.2,3,3.75,"football-data.co.uk","2026-03-17T15:01:56.943641+00:00","2026-03-17T15:06:57.547276+00:00"
"c2Fzc3VvbG9fdmVyb25h","Sassuolo","Verona",0,"Serie A","2025-2026","2026-02-20",,3,0,"H",,,,,,,,,,,,,,,,,1.75,3.3,5.25,"football-data.co.uk","2026-03-17T15:02:07.878064+00:00","2026-03-17T15:06:57.547276+00:00"
"YXRhbGFudGFfbmFwb2xp","Atalanta","Napoli",0,"Serie A","2025-2026","2026-02-22",,2,1,"H",,,,,,,,,,,,,,,,,2.45,3.2,3,"football-data.co.uk","2026-03-17T15:01:56.943641+00:00","2026-03-17T15:06:57.547276+00:00"
"cm9tYV9jcmVtb25lc2Vf","Roma","Cremonese",0,"Serie A","2025-2026","2026-02-22",,3,0,"H",,,,,,,,,,,,,,,,,1.36,4.5,10,"football-data.co.uk","2026-03-17T15:02:07.878064+00:00","2026-03-17T15:06:57.547276+00:00"
"milan_rbleipzig_2024-10-04","Milan","RB Leipzig",0,"Champions League","2024-2025","2024-10-04",,1,0,"H",,,,,,,,,,,,,,,1.53,0.73,3.4,3.49,3.4,"historical_generation","2026-03-18T21:37:25.85436+00:00","2026-03-18T21:37:27.881925+00:00"
"leverkusen_benfica_2024-10-07","Leverkusen","Benfica",0,"Champions League","2024-2025","2024-10-07",,3,3,"D",,,,,,,,,,,,,,,3.16,3.95,3.4,3.07,3.4,"historical_generation","2026-03-18T21:37:27.881925+00:00","2026-03-18T21:37:27.881925+00:00"
"rbleipzig_porto_2024-10-10","RB Leipzig","Porto",0,"Champions League","2024-2025","2024-10-10",,0,2,"A",,,,,,,,,,,,,,,0.43,2.37,3.4,3.18,3.4,"historical_generation","2026-03-18T21:37:27.881925+00:00","2026-03-18T21:37:27.881925+00:00"
"benfica_arsenal_2024-10-13","Benfica","Arsenal",0,"Champions League","2024-2025","2024-10-13",,0,3,"A",,,,,,,,,,,,,,,0.91,3.24,3.4,3.18,2.5,"historical_generation","2026-03-18T21:37:27.881925+00:00","2026-03-18T21:37:27.881925+00:00"
"porto_barcelona_2024-10-15","Porto","Barcelona",0,"Champions League","2024-2025","2024-10-15",,0,1,"A",,,,,,,,,,,,,,,0.76,1.39,3.4,3.44,2.5,"historical_generation","2026-03-18T21:37:27.881925+00:00","2026-03-18T21:37:27.881925+00:00"
"bmFwb2xpX21pbGFuXzIw","Napoli","Milan",0,"Serie A","2024-2025","2025-03-30",,2,1,"H",,,,,,,,,,,,,,,,,1.91,3.7,3.75,"football-data.co.uk","2026-03-17T15:01:56.943641+00:00","2026-03-17T15:06:49.325651+00:00"
"arsenal_bayernmunich_2024-10-16","Arsenal","Bayern Munich",0,"Champions League","2024-2025","2024-10-16",,3,2,"H",,,,,,,,,,,,,,,3.98,2.49,2.5,3.49,2.5,"historical_generation","2026-03-18T21:37:25.85436+00:00","2026-03-18T21:37:27.881925+00:00"
"barcelona_inter_2024-10-20","Barcelona","Inter",0,"Champions League","2024-2025","2024-10-20",,3,1,"H",,,,,,,,,,,,,,,3.08,1.84,2.5,3.21,2.5,"historical_generation","2026-03-18T21:37:27.881925+00:00","2026-03-18T21:37:27.881925+00:00"
"Z2Vub2FfdWRpbmVzZV8y","Genoa","Udinese",0,"Serie A","2024-2025","2025-04-04",,1,0,"H",,,,,,,,,,,,,,,,,2.45,2.88,3.4,"football-data.co.uk","2026-03-17T15:01:57.321715+00:00","2026-03-17T15:06:49.59792+00:00"
"bW9uemFfY29tb18yMDI1","Monza","Como",0,"Serie A","2024-2025","2025-04-05",,1,3,"A",,,,,,,,,,,,,,,,,5,3.8,1.7,"football-data.co.uk","2026-03-17T15:06:49.59792+00:00","2026-03-17T15:06:49.59792+00:00"
"realmadrid_psg_2024-10-21","Real Madrid","PSG",0,"Champions League","2024-2025","2024-10-21",,2,1,"H",,,,,,,,,,,,,,,2.51,1.4,2.5,3.11,3.1,"historical_generation","2026-03-18T21:37:25.85436+00:00","2026-03-18T21:37:27.881925+00:00"
"bGVjY2VfdmVuZXppYV8y","Lecce","Venezia",0,"Serie A","2024-2025","2025-04-06",,1,1,"D",,,,,,,,,,,,,,,,,2.3,3.1,3.4,"football-data.co.uk","2026-03-17T15:01:57.321715+00:00","2026-03-17T15:06:49.59792+00:00"
"ZW1wb2xpX2NhZ2xpYXJp","Empoli","Cagliari",0,"Serie A","2024-2025","2025-04-06",,0,0,"D",,,,,,,,,,,,,,,,,2.45,3,3.1,"football-data.co.uk","2026-03-17T15:01:57.321715+00:00","2026-03-17T15:06:49.59792+00:00"
"dG9yaW5vX3Zlcm9uYV8y","Torino","Verona",0,"Serie A","2024-2025","2025-04-06",,1,1,"D",,,,,,,,,,,,,,,,,1.8,3.2,5.25,"football-data.co.uk","2026-03-17T15:01:57.321715+00:00","2026-03-17T15:06:49.59792+00:00"
"dmVuZXppYV9tb256YV8y","Venezia","Monza",0,"Serie A","2024-2025","2025-04-12",,1,0,"H",,,,,,,,,,,,,,,,,1.73,3.6,5,"football-data.co.uk","2026-03-17T15:01:57.321715+00:00","2026-03-17T15:06:49.59792+00:00"
"aW50ZXJfY2FnbGlhcmlf","Inter","Cagliari",0,"Serie A","2024-2025","2025-04-12",,3,1,"H",,,,,,,,,,,,,,,,,1.33,5.25,8,"football-data.co.uk","2026-03-17T15:01:57.321715+00:00","2026-03-17T15:06:49.59792+00:00"
"YXRhbGFudGFfYm9sb2du","Atalanta","Bologna",0,"Serie A","2024-2025","2025-04-13",,2,0,"H",,,,,,,,,,,,,,,,,1.95,3.5,3.9,"football-data.co.uk","2026-03-17T15:01:57.321715+00:00","2026-03-17T15:06:49.59792+00:00"
"bmFwb2xpX2VtcG9saV8y","Napoli","Empoli",0,"Serie A","2024-2025","2025-04-14",,3,0,"H",,,,,,,,,,,,,,,,,1.33,5,9.5,"football-data.co.uk","2026-03-17T15:01:57.321715+00:00","2026-03-17T15:06:49.59792+00:00"
"bW9uemFfbmFwb2xpXzIw","Monza","Napoli",0,"Serie A","2024-2025","2025-04-19",,0,1,"A",,,,,,,,,,,,,,,,,13,5,1.29,"football-data.co.uk","2026-03-17T15:01:57.321715+00:00","2026-03-17T15:06:49.59792+00:00"
"ZW1wb2xpX3ZlbmV6aWFf","Empoli","Venezia",0,"Serie A","2024-2025","2025-04-20",,2,2,"D",,,,,,,,,,,,,,,,,2.25,3,3.6,"football-data.co.uk","2026-03-17T15:01:57.321715+00:00","2026-03-17T15:06:49.59792+00:00"
"Ym9sb2duYV9pbnRlcl8y","Bologna","Inter",0,"Serie A","2024-2025","2025-04-20",,1,0,"H",,,,,,,,,,,,,,,,,3.4,3.1,2.3,"football-data.co.uk","2026-03-17T15:01:57.321715+00:00","2026-03-17T15:06:49.59792+00:00"
"bWlsYW5fYXRhbGFudGFf","Milan","Atalanta",0,"Serie A","2024-2025","2025-04-20",,0,1,"A",,,,,,,,,,,,,,,,,2.5,3.4,2.75,"football-data.co.uk","2026-03-17T15:01:57.321715+00:00","2026-03-17T15:06:49.59792+00:00"
"dmVuZXppYV9taWxhbl8y","Venezia","Milan",0,"Serie A","2024-2025","2025-04-27",,0,2,"A",,,,,,,,,,,,,,,,,4.75,4,1.7,"football-data.co.uk","2026-03-17T15:01:57.321715+00:00","2026-03-17T15:06:49.59792+00:00"
"ZmlvcmVudGluYV9lbXBv","Fiorentina","Empoli",0,"Serie A","2024-2025","2025-04-27",,2,1,"H",,,,,,,,,,,,,,,,,1.83,3.5,4.5,"football-data.co.uk","2026-03-17T15:01:57.321715+00:00","2026-03-17T15:06:49.59792+00:00"
"aW50ZXJfcm9tYV8yMDI1","Inter","Roma",0,"Serie A","2024-2025","2025-04-27",,0,1,"A",,,,,,,,,,,,,,,,,1.73,3.8,4.75,"football-data.co.uk","2026-03-17T15:06:49.59792+00:00","2026-03-17T15:06:49.59792+00:00"
"anV2ZW50dXNfbW9uemFf","Juventus","Monza",0,"Serie A","2024-2025","2025-04-27",,2,0,"H",,,,,,,,,,,,,,,,,1.2,7.5,12,"football-data.co.uk","2026-03-17T15:01:57.321715+00:00","2026-03-17T15:06:49.59792+00:00"
"bGF6aW9fcGFybWFfMjAy","Lazio","Parma",0,"Serie A","2024-2025","2025-04-28",,2,2,"D",,,,,,,,,,,,,,,,,1.53,4.5,5.75,"football-data.co.uk","2026-03-17T15:01:57.321715+00:00","2026-03-17T15:06:49.59792+00:00"
"dG9yaW5vX3ZlbmV6aWFf","Torino","Venezia",0,"Serie A","2024-2025","2025-05-02",,1,1,"D",,,,,,,,,,,,,,,,,2.5,2.88,3.25,"football-data.co.uk","2026-03-17T15:01:57.321715+00:00","2026-03-17T15:06:49.59792+00:00"
"Y2FnbGlhcmlfdWRpbmVz","Cagliari","Udinese",0,"Serie A","2024-2025","2025-05-03",,1,2,"A",,,,,,,,,,,,,,,,,2.2,3.2,3.5,"football-data.co.uk","2026-03-17T15:01:57.321715+00:00","2026-03-17T15:06:49.59792+00:00"
"aW50ZXJfdmVyb25hXzIw","Inter","Verona",0,"Serie A","2024-2025","2025-05-03",,1,0,"H",,,,,,,,,,,,,,,,,1.3,5.25,10,"football-data.co.uk","2026-03-17T15:01:57.321715+00:00","2026-03-17T15:06:49.59792+00:00"
"ZW1wb2xpX2xhemlvXzIw","Empoli","Lazio",0,"Serie A","2024-2025","2025-05-04",,0,1,"A",,,,,,,,,,,,,,,,,4.33,3.6,1.83,"football-data.co.uk","2026-03-17T15:01:57.321715+00:00","2026-03-17T15:06:49.59792+00:00"
"bW9uemFfYXRhbGFudGFf","Monza","Atalanta",0,"Serie A","2024-2025","2025-05-04",,0,4,"A",,,,,,,,,,,,,,,,,13,6,1.22,"football-data.co.uk","2026-03-17T15:01:57.321715+00:00","2026-03-17T15:06:49.59792+00:00"
"Y29tb19nZW5vYV8yMDI1","Como","Genoa",0,"Serie A","2025-2026","2025-09-15",,1,1,"D",,,,,,,,,,,,,,,,,1.62,3.75,6,"football-data.co.uk","2026-03-17T15:06:49.59792+00:00","2026-03-17T15:06:56.983264+00:00"
"Ym9sb2duYV9uYXBvbGlf","Bologna","Napoli",0,"Serie A","2025-2026","2025-11-09",,2,0,"H",,,,,,,,,,,,,,,,,3,3.1,2.55,"football-data.co.uk","2026-03-17T15:01:57.321715+00:00","2026-03-17T15:06:57.274208+00:00"
"dWRpbmVzZV9ib2xvZ25h","Udinese","Bologna",0,"Serie A","2025-2026","2025-11-22",,0,3,"A",,,,,,,,,,,,,,,,,3.75,3.2,2.1,"football-data.co.uk","2026-03-17T15:01:57.321715+00:00","2026-03-17T15:06:57.274208+00:00"
"dmVyb25hX3Bhcm1hXzIw","Verona","Parma",0,"Serie A","2025-2026","2025-11-23",,1,2,"A",,,,,,,,,,,,,,,,,2.25,3,3.6,"football-data.co.uk","2026-03-17T15:01:56.943641+00:00","2026-03-17T15:06:57.274208+00:00"
"bGVjY2VfY29tb18yMDI1","Lecce","Como",0,"Serie A","2025-2026","2025-12-27",,0,3,"A",,,,,,,,,,,,,,,,,4.75,3.3,1.8,"football-data.co.uk","2026-03-17T15:06:49.59792+00:00","2026-03-17T15:06:57.274208+00:00"
"Y29tb190b3Jpbm9fMjAy","Como","Torino",0,"Serie A","2025-2026","2026-01-24",,6,0,"H",,,,,,,,,,,,,,,,,1.62,3.75,6,"football-data.co.uk","2026-03-17T15:01:57.321715+00:00","2026-03-17T15:06:57.547276+00:00"
"cGFybWFfanV2ZW50dXNf","Parma","Juventus",0,"Serie A","2025-2026","2026-02-01",,1,4,"A",,,,,,,,,,,,,,,,,7.5,4.33,1.45,"football-data.co.uk","2026-03-17T15:01:57.321715+00:00","2026-03-17T15:06:57.547276+00:00"
"cm9tYV9qdXZlbnR1c18y","Roma","Juventus",0,"Serie A","2025-2026","2026-03-01",,3,3,"D",,,,,,,,,,,,,,,,,2.63,3.1,2.88,"football-data.co.uk","2026-03-17T15:01:57.321715+00:00","2026-03-17T15:06:57.547276+00:00"
"bmFwb2xpX3Rvcmlub18y","Napoli","Torino",0,"Serie A","2025-2026","2026-03-06",,2,1,"H",,,,,,,,,,,,,,,,,1.57,3.8,6.25,"football-data.co.uk","2026-03-17T15:01:57.321715+00:00","2026-03-17T15:06:57.547276+00:00"
"ZmlvcmVudGluYV9wYXJt","Fiorentina","Parma",0,"Serie A","2025-2026","2026-03-08",,0,0,"D",,,,,,,,,,,,,,,,,1.7,3.6,5.25,"football-data.co.uk","2026-03-17T15:01:57.321715+00:00","2026-03-17T15:06:57.547276+00:00"
